2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
2.15000000;1.20000000
