0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
0.42000000;0.42000000
